,0
19409,"4336 Claus Rd, Modesto, CA 95357, USA"
19410,"4038-4062 Roselle Ave, Modesto, CA 95357, USA"
19411,"P2HH+XX Riverbank, CA, USA"
19412,"1101 Country Club Dr, Modesto, CA 95356, USA"
19413,"1143 Thieman Rd, Modesto, CA 95356, USA"
19414,"3542 Ladd Rd, Modesto, CA 95356, USA"
19415,"4030 Kiernan Ave, Modesto, CA 95356, USA"
19416,"MWQC+X2 Salida, CA, USA"
19417,"MVX5+XX Ripon, CA, USA"
19418,"MWC5+2X Modesto, CA, USA"
19419,"JW55+XX West Modesto, CA, USA"
19420,"JRRC+22 Manteca, CA, USA"
19421,"3413 Janeen Way, Modesto, CA 95356, USA"
19422,"2433 Summerlin Dr, Modesto, CA 95356, USA"
19423,"3504 Dutch Hollow Way, Modesto, CA 95356, USA"
19424,"1530 Kiernan Ave, Modesto, CA 95356, USA"
19425,"2021 Standiford Ave, Modesto, CA 95350, USA"
19426,"1517 Rose Garden Ct, Modesto, CA 95356, USA"
19427,"4847A Stratos Way, Modesto, CA 95356, USA"
19428,"MXXQ+XX Modesto, CA, USA"
19429,"MWCQ+2X Modesto, CA, USA"
19430,"3512 Blue Gum Ave, Modesto, CA 95358, USA"
19431,"1013 Chalone Ct, Modesto, CA 95358, USA"
19432,"2117 Parr Ave, Modesto, CA 95358, USA"
19433,"1118 Rosemore Ave, Modesto, CA 95358, USA"
19434,"1450 Carpenter Ln, Modesto, CA 95351, USA"
19435,"1943 Shoemake Ave, Modesto, CA 95358, USA"
19436,"3600 Columbine Dr, Modesto, CA 95356, USA"
19437,"1201 Standiford Ave, Modesto, CA 95350, USA"
19438,"MXJQ+2X Modesto, CA, USA"
19439,"501 Roxbury Ln, Modesto, CA 95350, USA"
19440,"501 Roxbury Ln, Modesto, CA 95350, USA"
19441,"MXJQ+2X Modesto, CA, USA"
19442,"500 Gayle Ave, Modesto, CA 95350, USA"
19443,"2818 Conant Ave, Modesto, CA 95350, USA"
19444,"2818 Conant Ave, Modesto, CA 95350, USA"
19445,"3505 Thistlewood Way, Modesto, CA 95356, USA"
19446,"2021 Standiford Ave, Modesto, CA 95350, USA"
19447,"3504 Dutch Hollow Way, Modesto, CA 95356, USA"
19448,"1613 Brentwood Ct, Modesto, CA 95350, USA"
19449,"2707 Janna Ave, Modesto, CA 95350, USA"
19450,"2707 Janna Ave, Modesto, CA 95350, USA"
19451,"1613 Brentwood Ct, Modesto, CA 95350, USA"
19452,"2807 Roselle Ave, Modesto, CA 95355, USA"
19453,"2516 Alexia Way, Modesto, CA 95355, USA"
19454,"2012 Ferrara Ct, Modesto, CA 95355, USA"
19455,"2504 Stone Crop Ln, Modesto, CA 95355, USA"
19456,"2532 Scenic Dr, Modesto, CA 95355, USA"
19457,"1804 Maid Mariane Ln, Modesto, CA 95355, USA"
19458,"3505 Woodbine Dr, Modesto, CA 95355, USA"
19459,"2916 Laramie Dr, Modesto, CA 95355, USA"
19460,"946 Westmont Ct, Modesto, CA 95356, USA"
19461,"316 Thelma Ln, Modesto, CA 95356, USA"
19462,"305 Kavanagh Ave, Modesto, CA 95350, USA"
19463,"1037 Floyd Ave, Modesto, CA 95350, USA"
19464,"3700 Beyer Park Dr, Modesto, CA 95355, USA"
19465,"3700 Beyer Park Dr, Modesto, CA 95355, USA"
19466,"1601 Falmouth Way, Modesto, CA 95355, USA"
19467,"1601 Falmouth Way, Modesto, CA 95355, USA"
19468,"1037 Floyd Ave, Modesto, CA 95350, USA"
19469,"305 Kavanagh Ave, Modesto, CA 95350, USA"
19470,"1700 McHenry Ave, Modesto, CA 95350, USA"
19471,"1732 Bergen Dr, Modesto, CA 95350, USA"
19472,"1601 Falmouth Way, Modesto, CA 95355, USA"
19473,"1037 Floyd Ave, Modesto, CA 95350, USA"
19474,"1812 Milpas Ln, Modesto, CA 95355, USA"
19475,"1724 Woolston Way, Modesto, CA 95355, USA"
19476,"1724 Woolston Way, Modesto, CA 95355, USA"
19477,"1812 Milpas Ln, Modesto, CA 95355, USA"
19478,"1525 Carnation Ct, Modesto, CA 95355, USA"
19479,"2012 Ferrara Ct, Modesto, CA 95355, USA"
19480,"1525 Carnation Ct, Modesto, CA 95355, USA"
19481,"1525 Carnation Ct, Modesto, CA 95355, USA"
19482,"1204 El Vecino Ave, Modesto, CA 95350, USA"
19483,"1204 El Vecino Ave, Modesto, CA 95350, USA"
19484,"1114 Grantland Ct, Modesto, CA 95350, USA"
19485,"1204 El Vecino Ave, Modesto, CA 95350, USA"
19486,"1732 Bergen Dr, Modesto, CA 95350, USA"
19487,"1700 McHenry Ave, Modesto, CA 95350, USA"
19488,"228 E Roseburg Ave, Modesto, CA 95350, USA"
19489,"228 E Roseburg Ave, Modesto, CA 95350, USA"
19490,"228 E Roseburg Ave, Modesto, CA 95350, USA"
19491,"311 Davis St, Modesto, CA 95354, USA"
19492,"400 Enslen Ave, Modesto, CA 95354, USA"
19493,"500 Gayle Ave, Modesto, CA 95350, USA"
19494,"1137 Woodman Way, Modesto, CA 95350, USA"
19495,"1204 W Roseburg Ave, Modesto, CA 95350, USA"
19496,"1129 Brady Ave, Modesto, CA 95350, USA"
19497,"1129 Brady Ave, Modesto, CA 95350, USA"
19498,"Founder's Hall, Stoddard Ave, Modesto, CA 95350, USA"
19499,"1717 Teakwood Dr, Modesto, CA 95350, USA"
19500,"2008 W Briggsmore Ave, Modesto, CA 95350, USA"
19501,"1620 N Carpenter Rd, Modesto, CA 95351, USA"
19502,"1609 Del Monte Ave, Modesto, CA 95350, USA"
19503,"1609 Del Monte Ave, Modesto, CA 95350, USA"
19504,"1027 N Emerald Ave # A9, Modesto, CA 95351, USA"
19505,"205 Fairoaks Dr, Modesto, CA 95351, USA"
19506,"1512 Tupper Ln, Modesto, CA 95351, USA"
19507,"JXR2+22 Modesto, CA, USA"
19508,"JXC2+22 West Modesto, CA, USA"
19509,"208 Needles Ct, Modesto, CA 95351, USA"
19510,"903 Seybold Ave, Modesto, CA 95351, USA"
19511,"719 Walnut Way, Modesto, CA 95351, USA"
19512,"1833 John St, Modesto, CA 95351, USA"
19513,"1541 Victoria Dr, Modesto, CA 95351, USA"
19514,"1541 Victoria Dr, Modesto, CA 95351, USA"
19515,"719 Walnut Way, Modesto, CA 95351, USA"
19516,"226 Locust St, Modesto, CA 95351, USA"
19517,"226 Locust St, Modesto, CA 95351, USA"
19518,"226 Locust St, Modesto, CA 95351, USA"
19519,"939 10th St, Modesto, CA 95354, USA"
19520,"514 15th St A, Modesto, CA 95354, USA"
19521,"514 15th St A, Modesto, CA 95354, USA"
19522,"400 Enslen Ave, Modesto, CA 95354, USA"
19523,"Founder's Hall, Stoddard Ave, Modesto, CA 95350, USA"
19524,"939 10th St, Modesto, CA 95354, USA"
19525,"939 10th St, Modesto, CA 95354, USA"
19526,"1526 Scenic Dr, Modesto, CA 95355, USA"
19527,"2044 Miller Ave, Modesto, CA 95354, USA"
19528,"1600 Miller Ave, Modesto, CA 95354, USA"
19529,"1114 Grantland Ct, Modesto, CA 95350, USA"
19530,"133 Village Rd, Modesto, CA 95354, USA"
19531,"133 Village Rd, Modesto, CA 95354, USA"
19532,"1164 Church St, Modesto, CA 95357, USA"
19533,"4641 Gomes Rd, Modesto, CA 95357, USA"
19534,"5112 1st St, Empire, CA 95319, USA"
19535,"701 Lincoln Ave, Modesto, CA 95354, USA"
19536,"724 N McClure Rd, Modesto, CA 95357, USA"
19537,"Creekwood Dr, Modesto, CA 95357, USA"
19538,"2532 Scenic Dr, Modesto, CA 95355, USA"
19539,"709 Creekview Ct, Modesto, CA 95354, USA"
19540,"Miller Ave & Kingston Ln, Modesto, CA 95354, USA"
19541,"552 El Roya Ave, Modesto, CA 95354, USA"
19542,"600 Garner Rd, Modesto, CA 95357, USA"
19543,"2044 Miller Ave, Modesto, CA 95354, USA"
19544,"133 Village Rd, Modesto, CA 95354, USA"
19545,"624 Thrasher Ave, Modesto, CA 95354, USA"
19546,"127 Madera Ave, Modesto, CA 95351, USA"
19547,"127 Madera Ave, Modesto, CA 95351, USA"
19548,"221 Ruberto St, Modesto, CA 95351, USA"
19549,"1304 Rouse Ave, Modesto, CA 95351, USA"
19550,"1304 Rouse Ave, Modesto, CA 95351, USA"
19551,"916 Sonora Ave, Modesto, CA 95351, USA"
19552,"98 10th St, Modesto, CA 95354, USA"
19553,"630 Rouse Ave, Modesto, CA 95351, USA"
19554,"665 S 7th St, Modesto, CA 95351, USA"
19555,"JX5Q+XX Modesto, CA, USA"
19556,"533 W Hatch Rd, Modesto, CA 95351, USA"
19557,"2008 Mt Oso Way, Modesto, CA 95358, USA"
19558,"HXXH+XX Modesto, CA, USA"
19559,"901 E Whitmore Ave, Modesto, CA 95358, USA"
19560,"318 Rio Grande Ave, Modesto, CA 95351, USA"
19561,"3040 Valley Brook Dr, Ceres, CA 95307, USA"
19562,"1934 Kinser Rd, Ceres, CA 95307, USA"
19563,"2490 7th St, Ceres, CA 95307, USA"
19564,"1442 Angie Ave, Modesto, CA 95351, USA"
19565,"2509 E Hatch Rd, Modesto, CA 95351, USA"
19566,"Hatch Rd & Stonum Rd, Ceres, CA 95307, USA"
19567,"J25H+XX Ceres, CA, USA"
19568,"1924 Jewel St, Ceres, CA 95307, USA"
19569,"2008 Shushan Dr, Ceres, CA 95307, USA"
19570,"2490 7th St, Ceres, CA 95307, USA"
19571,"3104 Vernal Dr, Ceres, CA 95307, USA"
19572,"2942 Service Rd, Ceres, CA 95307, USA"
19573,"2449 River Rd, Modesto, CA 95351, USA"
19574,"1517 Lucchesi Ln, Modesto, CA 95351, USA"
19575,"MFJ6+22 La Grange, CA, USA"
19576,"M9X5+XX Paulsell, CA, USA"
19577,"M7Q2+X2 Waterford, CA, USA"
19578,"7200 Kemper Rd, Modesto, CA 95357, USA"
19579,"J4RJ+22 Hughson, CA, USA"
19580,"133 Pennsylvania Rd, Modesto, CA 95357, USA"
19581,"12007 Acosta Ct, Waterford, CA 95386, USA"
19582,"12793 Quicksilver St, Waterford, CA 95386, USA"
19583,"MG2R+22 La Grange, CA, USA"
19584,"HCR6+22 Roberts Ferry, CA, USA"
19585,"H8R6+22 Hickman, CA, USA"
19586,"12707 Cogswell Rd, Hickman, CA 95323, USA"
19587,"J652+X2 Waterford, CA, USA"
19588,"H6HR+X2 Hickman, CA, USA"
19589,"4031 Berkeley Rd, Hughson, CA 95326, USA"
19590,"4725 Geer Rd, Hughson, CA 95326, USA"
19591,"4725 Mountain View Rd, Hughson, CA 95326, USA"
19592,"J4CJ+22 Hughson, CA, USA"
19593,"2066 Tully Rd, Hughson, CA 95326, USA"
19594,"2117 Vincent Ave, Hughson, CA 95326, USA"
19595,"H4R5+2X Hughson, CA, USA"
19596,"2072 Faith Home Rd, Ceres, CA 95307, USA"
19597,"3113 Faith Home Rd, Ceres, CA 95307, USA"
19598,"H3CQ+2X Keyes, CA, USA"
19599,"5313 Prairie Flower Rd, Ceres, CA 95307, USA"
19600,"2512 Gondring Rd, Ceres, CA 95307, USA"
19601,"943 E Grayson Rd, Ceres, CA 95307, USA"
19602,"1806 W Service Rd, Modesto, CA 95358, USA"
19603,"HXX5+XX Riverdale Park, CA, USA"
19604,"HW65+2X Modesto, CA, USA"
19605,"6161 S Carpenter Rd, Modesto, CA 95358, USA"
19606,"GX25+2X Modesto, CA, USA"
19607,"FXHH+XX Modesto, CA, USA"
19608,"700 Lorelei Ln, Patterson, CA 95363, USA"
19609,"15349 N 9th St, Patterson, CA 95363, USA"
19610,"436 Roxanne Dr, Patterson, CA 95363, USA"
19611,"A, 46 S Del Puerto Ave, Patterson, CA 95363, USA"
19612,"16200 Gustafson Ave, Patterson, CA 95363, USA"
19613,"16212 Ward Ave, Patterson, CA 95363, USA"
19614,"HRX2+X2 Grayson, CA, USA"
19615,"HP6J+22 Westley, CA, USA"
19616,"12032-11790 CA-130, Patterson, CA 95363, USA"
19617,"GQ2R+22 Patterson, CA, USA"
19618,"GV95+XX Modesto, CA, USA"
19619,"CWXQ+XX Modesto, CA, USA"
19620,"21139 Alfalfa Rd, Crows Landing, CA 95313, USA"
19621,"CVJR+22 Jet, CA, USA"
19622,"8PH6+X2 Diablo Grande, CA, USA"
19623,"8WH5+XX Newman, CA, USA"
19624,"9XCQ+2X Newman, CA, USA"
19625,"8XHQ+XX Newman, CA, USA"
19626,"8XH9+XX Newman, CA, USA"
19627,"907 R St, Newman, CA 95360, USA"
19628,"7XX5+XX Newman, CA, USA"
19629,"3991 N Olive Ave, Turlock, CA 95382, USA"
19630,"997 Kirksey Dr, Turlock, CA 95382, USA"
19631,"Christoffersen & Mountain View, Turlock, CA 95382, USA"
19632,"G5X2+X2 Turlock, CA, USA"
19633,"99 Golden State Hwy, Turlock, CA 95382, USA"
19634,"3065 N Tegner Rd, Turlock, CA 95380, USA"
19635,"G2QQ+XX Ceres, CA, USA"
19636,"8813 Central Ave, Ceres, CA 95307, USA"
19637,"1319 S Central Ave, Turlock, CA 95380, USA"
19638,"C2JH+2X Turlock, CA, USA"
19639,"6201 N Sperry Rd, Denair, CA 95316, USA"
19640,"4108 Tanner Ct, Denair, CA 95316, USA"
19641,"4080 N Santa Fe Ave, Denair, CA 95316, USA"
19642,"3333 E Zeering Rd, Denair, CA 95316, USA"
19643,"5106 N Quincy Rd, Denair, CA 95316, USA"
19644,"2916 Sandling Ave, Denair, CA 95316, USA"
19645,"G7QJ+X2 Montpelier, CA, USA"
19646,"F6Q6+X2 Turlock, CA, USA"
19647,"F596+X2 Turlock, CA, USA"
19648,"F4H5+XX Turlock, CA, USA"
19649,"3613 W Bradbury Rd, Turlock, CA 95380, USA"
19650,"2900 Countryside Dr, Turlock, CA 95380, USA"
19651,"1900 Chakkar Estates Dr, Turlock, CA 95380, USA"
19652,"962 W Canal Dr, Turlock, CA 95380, USA"
19653,"316 Locust St, Turlock, CA 95380, USA"
19654,"992 High St, Turlock, CA 95380, USA"
19655,"992 High St, Turlock, CA 95380, USA"
19656,"316 Locust St, Turlock, CA 95380, USA"
19657,"945 Hartley Ln, Turlock, CA 95380, USA"
19658,"935 Cole Ave, Turlock, CA 95382, USA"
19659,"1860 Valparaiso Dr, Turlock, CA 95382, USA"
19660,"1860 Valparaiso Dr, Turlock, CA 95382, USA"
19661,"830 E Canal Dr, Turlock, CA 95380, USA"
19662,"Golden State & Canal, Turlock, CA 95380, USA"
19663,"590 S Golden State Blvd, Turlock, CA 95380, USA"
19664,"2478 East Ave, Turlock, CA 95380, USA"
19665,"2525 Raleigh Ct, Turlock, CA 95382, USA"
19666,"1909 Redhawk Cir, Turlock, CA 95382, USA"
19667,"2530 E Canal Dr, Turlock, CA 95380, USA"
19668,"1600 E Canal Dr, Turlock, CA 95380, USA"
19669,"Olive & North, Turlock, CA 95382, USA"
19670,"Olive & North, Turlock, CA 95382, USA"
19671,"1660 Heathernoel Way, Turlock, CA 95382, USA"
19672,"760 Hedstrom Rd, Turlock, CA 95382, USA"
19673,"Olive & North, Turlock, CA 95382, USA"
19674,"1909 Redhawk Cir, Turlock, CA 95382, USA"
19675,"2229 Live Oak Blvd, Yuba City, CA 95991, USA"
19676,"1801 Gray Ave, Yuba City, CA 95991, USA"
19677,"1431 Gray Ave, Yuba City, CA 95991, USA"
19678,"2229 Live Oak Blvd, Yuba City, CA 95991, USA"
19679,"1431 Gray Ave, Yuba City, CA 95991, USA"
19680,"1431 Gray Ave, Yuba City, CA 95991, USA"
19681,"483 Alemar Way, Yuba City, CA 95991, USA"
19682,"483 Alemar Way, Yuba City, CA 95991, USA"
19683,"Gray & Louise Ave, Yuba City, CA 95991, USA"
19684,"853 Chestnut St, Yuba City, CA 95991, USA"
19685,"702 Sutter St, Yuba City, CA 95991, USA"
19686,"437 Page Ave, Yuba City, CA 95991, USA"
19687,"Gray Ave & B St, Yuba City, CA 95991, USA"
19688,"437 Page Ave, Yuba City, CA 95991, USA"
19689,"422 Franklin Ave, Yuba City, CA 95991, USA"
19690,"1121 Hillcrest Ave, Yuba City, CA 95991, USA"
19691,"709 Mayfair Ave, Yuba City, CA 95991, USA"
19692,"422 Franklin Ave, Yuba City, CA 95991, USA"
19693,"4CC2+22 Yuba City, CA, USA"
19694,"709 Mayfair Ave, Yuba City, CA 95991, USA"
19695,"1121 Hillcrest Ave, Yuba City, CA 95991, USA"
19696,"621 Scirocco Dr, Yuba City, CA 95991, USA"
19697,"1876 Ari Ct, Yuba City, CA 95991, USA"
19698,"621 Scirocco Dr, Yuba City, CA 95991, USA"
19699,"2478 Shelby Ct, Yuba City, CA 95991, USA"
19700,"491 Lyndsey Ln, Yuba City, CA 95993, USA"
19701,"1867 Hardial Dr, Yuba City, CA 95993, USA"
19702,"486C+22 Yuba City, CA, USA"
19703,"527 Littlejohn Rd, Yuba City, CA 95993, USA"
19704,"1181 Robert Dr, Yuba City, CA 95993, USA"
19705,"38RR+22 Yuba City, CA, USA"
19706,"58JJ+22 Tierra Buena, CA, USA"
19707,"3509 Yorktown Dr, Yuba City, CA 95993, USA"
19708,"955 N George Washington Blvd, Yuba City, CA 95993, USA"
19709,"3598 Live Oak Blvd, Yuba City, CA 95991, USA"
19710,"1558 Adams Rd, Yuba City, CA 95993, USA"
19711,"1856 Rolling Rock Ct, Yuba City, CA 95993, USA"
19712,"1400 Mirada Cir, Yuba City, CA 95993, USA"
19713,"772R+22 Live Oak, CA, USA"
19714,"78QC+X2 Live Oak, CA, USA"
19715,"79J6+22 Live Oak, CA, USA"
19716,"6055 CA-99, Live Oak, CA 95953, USA"
19717,"785J+X2 Live Oak, CA, USA"
19718,"65HC+X2 Dean Place, CA, USA"
19719,"5726+22 Sutter, CA, USA"
19720,"1859 Garmire Rd, Meridian, CA 95957, USA"
19721,"43QR+X2 Meridian, CA, USA"
19722,"W6QR+X2 Subaco, CA, USA"
19723,"R8XJ+X2 Robbins, CA, USA"
19724,"V8C6+22 Robbins, CA, USA"
19725,"X96J+22 Wilson, CA, USA"
19726,"4545 Oswald Rd, Yuba City, CA 95993, USA"
19727,"WGXJ+X2 Rio Oso, CA, USA"
19728,"WF2J+22 Trowbridge, CA, USA"
19729,"RC6C+22 Joes Landing, CA, USA"
19730,"QFQQ+XX Pleasant Grove, CA, USA"
19731,"8750 Golden State Hwy, Los Molinos, CA 96055, USA"
19732,"3WRC+22 Los Molinos, CA, USA"
19733,"11890 Craig Ave, Red Bluff, CA 96080, USA"
19734,"5RXJ+X2 Red Bluff, CA, USA"
19735,"85RX+2X Marian Place, CA, USA"
19736,"46C9+2X Pape Place, CA, USA"
19737,"8H9J+X2 Happy Valley, CA, USA"
19738,"8M95+XX Hooker, CA, USA"
19739,"8Q9C+X2 Lake California, CA, USA"
19740,"3JRC+22 Rancho Tehama Reserve, CA, USA"
19741,"Kelly Rd, Red Bluff, CA 96080, USA"
19742,"57CJ+22 Pettyjohn Place, CA, USA"
19743,"7R52+X2 Bend, CA, USA"
19744,"5JXC+X2 Red Bluff, CA, USA"
19745,"7M22+22 Red Bluff, CA, USA"
19746,"20925 Woodlawn St, Red Bluff, CA 96080, USA"
19747,"340 Walton Ave, Red Bluff, CA 96080, USA"
19748,"13935 Knollcrest Ct, Red Bluff, CA 96080, USA"
19749,"1107 Jefferson St, Red Bluff, CA 96080, USA"
19750,"225 Jackson St, Red Bluff, CA 96080, USA"
19751,"1476 Robinson Dr, Red Bluff, CA 96080, USA"
19752,"111 Sale Ln, Red Bluff, CA 96080, USA"
19753,"60 Nirvana Ct, Red Bluff, CA 96080, USA"
19754,"5RX5+XX Red Bluff, CA, USA"
19755,"130 Orchard Ave, Red Bluff, CA 96080, USA"
19756,"1476 Robinson Dr, Red Bluff, CA 96080, USA"
19757,"930 Otis Ct, Red Bluff, CA 96080, USA"
19758,"175 S Main St, Red Bluff, CA 96080, USA"
19759,"5Q2C+22 Red Bluff, CA, USA"
19760,"5Q22+22 Red Bluff, CA, USA"
19761,"4R6J+22 Rawson, CA, USA"
19762,"3R95+XX Proberta, CA, USA"
19763,"7700 McClure Ave, Gerber, CA 96035, USA"
19764,"3V95+XX Las Flores, CA, USA"
19765,"2V5C+X2 Tehama, CA, USA"
19766,"8055 Golden State Hwy, Los Molinos, CA 96055, USA"
19767,"2W9R+X2 Los Molinos, CA, USA"
19768,"W2Q2+X2 Vina, CA, USA"
19769,"RV9Q+XX Capay, CA, USA"
19770,"24556 New Jersey Ave, Corning, CA 96021, USA"
19771,"1666 Marguerite Ave, Corning, CA 96021, USA"
19772,"4910 Marguerite Ave, Corning, CA 96021, USA"
19773,"5945 Walnut Rd, Corning, CA 96021, USA"
19774,"5193 Luning Ave, Corning, CA 96021, USA"
19775,"680 Edith Ave, Corning, CA 96021, USA"
19776,"VQ6C+22 Corning, CA, USA"
19777,"1624 Houghton Ave, Corning, CA 96021, USA"
19778,"563 4th St, Corning, CA 96021, USA"
19779,"WR55+XX Corning, CA, USA"
19780,"5829+2X Coffee Creek, CA, USA"
19781,"W5JR+22 Covington Mill, CA, USA"
19782,"Q29R+X2 Weaverville, CA, USA"
19783,"Q3JC+22 Weaverville, CA, USA"
19784,"Q455+XX Weaverville, CA, USA"
19785,"9271 Trinity Dam Blvd, Lewiston, CA 96052, USA"
19786,"H46R+22 Hayfork, CA, USA"
19787,"259 Hillside Rd, Douglas City, CA 96024, USA"
19788,"650 Bonnie Ln, Weaverville, CA 96093, USA"
19789,"XMR2+22 Denny, CA, USA"
19790,"188 Suzy Q Rd, Burnt Ranch, CA 95527, USA"
19791,"QGQ9+XX Burnt Ranch, CA, USA"
19792,"QP99+XX Big Bar, CA, USA"
19793,"RVXC+X2 Weaverville, CA, USA"
19794,"JH6Q+2X Hyampom, CA, USA"
19795,"HVXR+X2 Hayfork, CA, USA"
19796,"411 Carter Gulch Rd, Hayfork, CA 96041, USA"
19797,"GQQJ+X2 Hayfork, CA, USA"
19798,"GVQH+XX Hayfork, CA, USA"
19799,"GQ5R+X2 Hayfork, CA, USA"
19800,"CMJJ+22 Hayfork, CA, USA"
19801,"CW2C+22 Wildwood, CA, USA"
19802,"8R6H+2X Murphy Place, CA, USA"
19803,"5Q5J+X2 Russ Place, CA, USA"
19804,"8GR9+2X Mad River, CA, USA"
19805,"6H99+XX Zenia, CA, USA"
19806,"3H9Q+XX Bob Hoaglin Place, CA, USA"
19807,"M25Q+XX Hartland, CA, USA"
19808,"GVQJ+X2 Auckland, CA, USA"
19809,"F2QQ+XX Three Rivers, CA, USA"
19810,"H89X+XX Red Fir, CA, USA"
19811,"C45Q+XX Three Rivers, CA, USA"
19812,"8395+XX Three Rivers, CA, USA"
19813,"JP5R+X2 Squaw Valley, CA, USA"
19814,"HP6X+2X East Orosi, CA, USA"
19815,"13090 Ave 414, Orosi, CA 93647, USA"
19816,"12685 Ave 413, Orosi, CA 93647, USA"
19817,"12631 Ave 419, Orosi, CA 93647, USA"
19818,"HM9X+XX Orosi, CA, USA"
19819,"5945 Ave 380, Dinuba, CA 93618, USA"
19820,"FJ9H+XX Monson, CA, USA"
19821,"FGHX+XX London, CA, USA"
19822,"CA-99, Kingsburg, CA 93631, USA"
19823,"GJ9X+XX Dinuba, CA, USA"
19824,"GG29+2X London, CA, USA"
19825,"41616 Rd 64, Dinuba, CA 93618, USA"
19826,"GGQ9+XX Reedley, CA, USA"
19827,"534 W Bloomingdale Ave, Dinuba, CA 93618, USA"
19828,"580 Eaton Ave, Dinuba, CA 93618, USA"
19829,"1250 E Nebraska Ave, Dinuba, CA 93618, USA"
19830,"581 N Crawford Ave, Dinuba, CA 93618, USA"
19831,"1250 E Nebraska Ave, Dinuba, CA 93618, USA"
19832,"738 2nd Ave, Dinuba, CA 93618, USA"
19833,"1464 E Kamm Ave, Dinuba, CA 93618, USA"
19834,"151 S L St, Dinuba, CA 93618, USA"
19835,"151 S L St, Dinuba, CA 93618, USA"
19836,"GHJX+2X Dinuba, CA, USA"
19837,"13105 Rosalie Ave, Cutler, CA 93615, USA"
19838,"12833 Hazel Ave, Cutler, CA 93615, USA"
19839,"12676 Ave 402, Cutler, CA 93615, USA"
19840,"13979 Ave 392, Cutler, CA 93615, USA"
19841,"35275 Olivera Dr, Woodlake, CA 93286, USA"
19842,"444 N Palm St, Woodlake, CA 93286, USA"
19843,"686 Laurel Ln, Woodlake, CA 93286, USA"
19844,"686 Laurel Ln, Woodlake, CA 93286, USA"
19845,"861 S Valencia Blvd, Woodlake, CA 93286, USA"
19846,"861 S Valencia Blvd, Woodlake, CA 93286, USA"
19847,"CQXC+X2 Twin Buttes, CA, USA"
19848,"CR2C+22 Ivanhoe, CA, USA"
19849,"13598 Ave 328, Visalia, CA 93292, USA"
19850,"15400 Ave 330, Ivanhoe, CA 93235, USA"
19851,"9QRR+22 Ivanhoe, CA, USA"
19852,"9QHR+X2 Ivanhoe, CA, USA"
19853,"CJCX+2X Visalia, CA, USA"
19854,"9MRR+22 Patterson Tract, CA, USA"
19855,"5466 Avenue 308, Visalia, CA 93291, USA"
19856,"7270 Woodbine Ave, Visalia, CA 93291, USA"
19857,"30839 Effie Dr, Goshen, CA 93227, USA"
19858,"214 E Ferguson St, Visalia, CA 93291, USA"
19859,"240 NE 3rd Ave, Visalia, CA 93291, USA"
19860,"2133 Highland St, Visalia, CA 93291, USA"
19861,"1101 N Stevenson St, Visalia, CA 93291, USA"
19862,"1013 N Divisadero St, Visalia, CA 93291, USA"
19863,"2639 W Porter Ave, Visalia, CA 93291, USA"
19864,"7107 W Sunnyview Ave, Visalia, CA 93291, USA"
19865,"2630 Green Acres Dr, Visalia, CA 93291, USA"
19866,"2630 Green Acres Dr, Visalia, CA 93291, USA"
19867,"4401 W Goshen Ave, Visalia, CA 93291, USA"
19868,"105 S Bollinger Rd, Visalia, CA 93291, USA"
19869,"115 N Akers St, Visalia, CA 93291, USA"
19870,"155 N Boise Ct, Visalia, CA 93291, USA"
19871,"240 NE 3rd Ave, Visalia, CA 93291, USA"
19872,"240 NE 3rd Ave, Visalia, CA 93291, USA"
19873,"1101 N Stevenson St, Visalia, CA 93291, USA"
19874,"1013 N Divisadero St, Visalia, CA 93291, USA"
19875,"301 E Main St, Visalia, CA 93291, USA"
19876,"101 Sierra Dr, Visalia, CA 93291, USA"
19877,"31374 Rd 144, Visalia, CA 93292, USA"
19878,"2044 E Roosevelt Ct, Visalia, CA 93292, USA"
19879,"1227 E Ferguson Ave, Visalia, CA 93292, USA"
19880,"1143 E Main St, Visalia, CA 93292, USA"
19881,"2044 E Roosevelt Ct, Visalia, CA 93292, USA"
19882,"8QH6+X2 Visalia, CA, USA"
19883,"17131 Ave 304, Visalia, CA 93292, USA"
19884,"30905 Rd 216, Exeter, CA 93221, USA"
19885,"7VQR+X2 Toolville, CA, USA"
19886,"Dobson Fld, 1099 San Juan Ave, Exeter, CA 93221, USA"
19887,"1789 E Firebaugh Ave, Exeter, CA 93221, USA"
19888,"7RJR+22 Exeter, CA, USA"
19889,"1596 N Elberta Rd, Exeter, CA 93221, USA"
19890,"500 Joyner Ave, Exeter, CA 93221, USA"
19891,"Firebaugh & G Street, Exeter, CA 93221, USA"
19892,"Firebaugh & G Street, Exeter, CA 93221, USA"
19893,"793 E Costner St, Farmersville, CA 93223, USA"
19894,"793 E Costner St, Farmersville, CA 93223, USA"
19895,"341 N Shasta Ave, Farmersville, CA 93223, USA"
19896,"341 N Shasta Ave, Farmersville, CA 93223, USA"
19897,"420 E Court St, Visalia, CA 93292, USA"
19898,"51 Avenue 264, Visalia, CA 93292, USA"
19899,"7RJ2+22 Farmersville, CA, USA"
19900,"249 E Tulare Ave, Visalia, CA 93277, USA"
19901,"249 E Tulare Ave, Visalia, CA 93277, USA"
19902,"1119 E Tulare Ave, Visalia, CA 93292, USA"
19903,"249 E Tulare Ave, Visalia, CA 93277, USA"
